topic,category,question,answer,keywords,timestamp
Aspen Hysis Plant Design Slides,Academic,احد معه سلايدات ال briefing حق Aspen Hysis للبلانت ديزاين,,"['Aspen Hysis', 'Plant Design', 'سلايدات']",2023-05-25
Course Schedule Announcement,Academic,,"FKT Course Schedule for Semester I, Session 2023/2024

‎السَّلاَمُ عَلَيْكُمْ وَرَحْمَةُ اللهِ وَبَرَكَاتُهُ,你好, வணக்கம்,
Greetings to all FKT students.

Attached herewith is the course timetable for 2023/2024-I.

Thank you.

Faculty of Chemical and Energy Engineering","['course schedule', 'FKT', '2023/2024', 'timetable']",2023-06-15
Final Examination Reminder,Academic,,"Kindly read and pay attention to the new circular from HEP regarding final examination for Session 2022/2023-II

DEPUTY VICE CHANCELLOR'S DEPARTMENT CIRCULATOR (STUDENT AFFAIRS)
✍🏻 STUDENT CIRCULAR NO.  4/2023
SPECIAL REMINDER FOR FINAL EXAM, SEMESTER II, SESSION 2022/2023
✍🏻 STUDENT CIRCULAR NO.  5/2023
ENFORCEMENT OF STUDENT DRESS RULES AND ENFORCEMENT OF THE USE OF MATRIC CARDS DURING FINAL EXAMINATIONS, SEMESTER II, SESSION 2022/2023","['final exam', 'circular', '2022/2023', 'dress code', 'matric cards']",2023-07-03
Postgraduate Office Contact Information,Academic,"سلام عليكم
حدا بيعرف رقم postgraduate Office أو ايميل ضروري؟","farhanaismail@utm.my

هذا إيميل الأوفيس ممكن تتواصلي معاها وتطلبي منها إيميل
Postgraduate","['postgraduate office', 'contact', 'email']",2023-08-01
Thesis Format Assistance,Academic,"السلام عليكم شباب
معليش كنت بسأل لو عندكم اي حاجة تساعد بالكتابة
Following UTM thesis format

انا حملت الملف حق ال UTM thesie template في الوورد بس في حاجات ما عرفت استخدمها او اعدل فيها فلو احد معه مصدر لها بيفيدنا 🙏🙏🙏🙏","اقرأ أول صفحة فيها التعليمات

https://youtu.be/o5JrKUMxxkg

هنا في شرح بسيط ممكن يفيدك","['thesis format', 'UTM', 'template', 'writing assistance']",2023-10-24
Downstream Bioprocess Course Feedback,Academic,اي ماده يتاخذ؟,"downstream

كلنا جبنا A

بس

الي صار انه في الكلاسات مافي عمليات حسابيه كثير يعني اشياء جدا بسيطه.

الليلة الي قبل الاختبار ارسلت في القروب tips وكلها فيها عمليات حسابية ف انجلطنا

قالت لنا روحوا حملوا الكتاب الفلاني و ادرسوا

والحمدالله الاسئلة جات من ال examples البسيطه

بنسبة لشرحها ما كنت احضر كثير","['downstream bioprocess', 'course feedback', 'exam tips']",2023-10-03
Engineering Mathematics 2 Textbook Request,Academic,"شباب حد عنده كتاب
Engineering mathematics 2

Soft copy ( PDF)","ذاك ماث ون

هل في احد يبى كتاب ماث ون بي دي اف ؟؟","['engineering mathematics', 'textbook', 'PDF']",2023-10-10
YSAG Academic Group Leadership Announcement,Academic,What are the names of the academic group leaders for YSAG 2024-2025?,"YSAG President: عبدالله الشاطري
YSAG Vice-President: عبدالله النظاري
Foundation: مهند الصبري
Faculty of Electrical Engineering: نوح عبدالباسط
Faculty of Biomedical Engineering: هشام مصطفى
Faculty of Computing: سلمان الامير
Faculty of Chemical & Petroleum Engineering: اسامة باتيس
Faculty of Civil Engineering: عبدالرحمن باجرش
Faculty of Mechanical Engineering: عبدالملك بافقير
Head of Postgraduate: عمر باتيس","['YSAG', 'academic leaders', '2024-2025', 'university', 'student groups']",2024-03-18
Math 1 Reinforcement Session Reminder,Academic,When and where is the Math 1 reinforcement session?,"The Math 1 reinforcement session is on December 19 & 20 at 5:00 PM, located at N24 - BK1. To join and confirm attendance, use the link: https://chat.whatsapp.com/FtROl4ITq8H8dN8mH2cYt8","['Math 1', 'reinforcement session', 'N24', 'BK1', 'YSAG']",2024-12-19
Math 2 Reinforcement Session Reminder,Academic,When and where is the Math 2 reinforcement session?,"The Math 2 reinforcement session is on December 21 at 5:00 PM, located at N24 - BK1. To join and confirm attendance, use the link: https://chat.whatsapp.com/DUILeonsFje6j85J1juUuD","['Math 2', 'reinforcement session', 'N24', 'BK1', 'YSAG']",2024-12-21
Academic Support and Resource Sharing,Academic,تحتاج الأمانة الأكاديمية إلى مساعدتكم العاجلة. نرجو منكم مشاركة أي موارد متاحة لدعم مجتمعنا وتعزيزه.,الرابط: https://drive.google.com/drive/folders/1AuaihTdUYWTr1tRPZDtA3VjT8W6_UIOa?usp=sharing,"['الأمانة الأكاديمية', 'موارد', 'دعم', 'مجتمع']",2025-01-21
Final Exam Resources,Academic,هذا رابط الفاينل 👆🏻,"https://drive.google.com/file/d/164QTzlnLWCXvgNGdDrCwNEAz21McH1xo
https://drive.google.com/drive/folders/15EfeosZmGnhbDJGth5Am7WTpsRdSOTOm","['فاينل', 'رابط', 'امتحان', 'موارد']",2025-01-22
Reminder for Meeting,Academic,نذكركم بموعدنا الليلة الساعة التاسعة بتوقيت ماليزيا,,"['موعد', 'اجتماع', 'توقيت ماليزيا']",2025-02-24
